,Table 3. Inequality-adjusted Human Development Index ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Human Development Index (HDI),,Inequality-adjusted HDI (IHDI),,,,,,Coefficient of human inequality,,Inequality in life expectancy,,Inequality-adjusted life expectancy index,,Inequality in education,a,Inequality-adjusted education index,,Inequality in income,a,Inequality-adjusted income index,,Income inequality,,,,,
HDI rank,Country,Value,,Value,,Overall loss (%),,Difference from HDI rank,b,,,(%),,Value,,(%),,Value,,(%),,Value,,Quintile ratio,,Palma ratio ,,Gini coefficient,
,,2015,,2015,,2015,,2015,,2015,,2010–2015,c,2015,,2015,d,2015,,2015,d,2015,,2010-2015,e,2010-2015,e,2010-2015,e
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Ecuador,0.739298831551065,,0.587396472363607,,20.5468144550916,,-1,,20.22568618,,15.1,,0.7330266,,15.45335054,,0.562424039759461,,30.123708,,0.491598322189636,,10.54,,2.48,,45.38,
90,China,0.737680590372687,,..,,..,,..,,..,,8.9,,0.784342969230769,,..,,..,,29.5332,,0.520912357592596,,9.16,,2.1,,42.16,
91,Fiji,0.736406209646027,,0.623780517458219,,15.2939628580732,,9,,15.121,,12.3,,0.676652723076923,,10.463,,0.695344342,,22.6,,0.515857394023674,,8.15,f,2.14,f,42.78,f
92,Mongolia,0.734832003132694,,0.639185417568178,,13.0161159498717,,13,,12.9583333333333,,17.1,,0.635218061538462,,9.435,,0.667804171888889,,12.34,,0.615614172055097,,4.99,,1.23,,32.04,
92,Saint Lucia,0.735486722869296,,0.617845748948738,,15.9949826778129,,7,,15.5577066666667,,10.1,,0.763444630769231,,9.17726,,0.614484698466587,,27.39586,,0.502749411322007,,..,,..,,..,
94,Jamaica,0.730041143287123,,0.609151236815426,,16.559327865738,,6,,15.8828266666667,,11.9,,0.756575692307692,,5.60595,,0.639844516757755,,30.14253,,0.466926534299781,,..,,..,,..,
95,Colombia,0.727287286964335,,0.548352422072709,,24.6030513799425,,-9,,23.7267178366667,,14.4,,0.714154215384615,,17.39615351,,0.520000873651239,,39.384,,0.444000256451031,,17.29,,3.93,,53.5,
96,Dominica,0.726397806069383,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,,..,
97,Suriname,0.724957241411062,,0.550774832877484,,24.026576821903,,-7,,23.31552,,13.6,,0.681589661538462,,19.02641,,0.510019814539324,,37.32015,,0.480631486977025,,..,,..,,..,
97,Tunisia,0.724559571999977,,0.561786384723862,,22.4651213739151,,-3,,21.8770533333333,,12.2,,0.742679938461538,,34.57692,,0.420681864451885,,18.85424,,0.56748991230799,,6.38,,1.47,,35.81,
99,Dominican Republic,0.721686315917296,,0.564735424907637,,21.7477992235681,,1,,21.5999436433333,,16.8,,0.68672,,19.90635693,,0.498002916645518,,28.093474,,0.5266517252585,,10.77,,2.72,,47.07,
99,Saint Vincent and the Grenadines,0.721578041678283,,..,,..,,..,,..,,12.7,,0.712408292307692,,..,,..,,..,,..,,..,,..,,..,
101,Tonga,0.720721177722059,,..,,..,,..,,..,,13.6,,0.704346092307692,,..,,..,,..,,..,,6.86,f,1.68,f,38.1,f
102,Libya,0.716442669678105,,..,,..,,..,,..,,15.8,,0.670529938461539,,..,,..,,..,,..,,..,,..,,..,
103,Belize,0.706194772255319,,0.545826616935079,,22.7087712371595,,-6,,21.7936066666667,,11.6,,0.6810336,,15.85449,,0.592128915282139,,37.92633,,0.403254591881718,,..,,..,,..,
104,Samoa,0.703773334870392,,..,,..,,..,,..,,13.3,,0.715915246153846,,..,,..,,..,,..,,7.88,f,2.15,f,42.69,f
105,Maldives,0.701026899949621,,0.528549003838932,,24.6036059562171,,-9,,23.4056766666667,,7.1,,0.814075553846154,,39.96557,,0.336546344087778,,23.15146,,0.538947157110125,,7.08,f,1.72,f,38.37,f
105,Uzbekistan,0.700668398509061,,0.589795381237889,,15.8238929438085,,10,,15.26524,,24.3,,0.57532,,1.423,,0.72903617073,,20.07272,,0.489153937441581,,..,,..,,..,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Moldova (Republic of),0.699040531063903,,0.627997145103669,,10.1629852352209,,21,,10.11743,,9,,0.724234,,7.32865,,0.6721950351745,,14.02364,,0.50874341206692,,3.77,,0.94,,26.83,
108,Botswana,0.697687481153662,,0.432977773071935,,37.9410144559303,,-23,,36.1643333333333,,20.9,,0.541628123076923,,32.082,,0.447082840444964,,55.511,,0.335202770527977,,22.9,f,5.82,f,60.46,f
109,Gabon,0.697123999264401,,0.530597457885918,,23.8876500528169,,-3,,23.8304066666667,,27.6,,0.500517907692308,,23.47992,,0.472916622013579,,20.4113,,0.631089995611672,,8.36,f,2.09,f,42.18,f
110,Paraguay,0.692965557257696,,0.52440613175393,,24.3243583664985,,-5,,23.5397954733333,,18.3,,0.666219507692308,,13.99956942,,0.527482446512005,,38.319817,,0.410372194241575,,14.66,,3.49,,51.67,
111,Egypt,0.691391634294152,,0.491078318587374,,28.9724818425493,,-10,,28.2476666666667,,13.4,,0.683806923076923,,35.018,,0.390449762166667,,36.325,,0.443561276371439,,..,,..,,..,
111,Turkmenistan,0.691490342676216,,..,,..,,..,,..,,26,,0.520664,,..,,..,,..,,..,,..,,..,,..,
113,Indonesia,0.688847030440921,,0.563401115381329,,18.2109974371662,,9,,18.1891933333333,,16.5,,0.630129538461538,,20.81128,,0.492497533662702,,17.2563,,0.576260973947097,,6.55,,1.81,,39.47,
114,"Palestine, State of",0.683960089061899,,0.580911047806116,,15.0665284281606,,13,,15.05883,,13.7,,0.704579753846154,,16.49649,,0.546790632774489,,14.98,,0.508835827274883,,5.53,f,1.4,f,34.46,f
115,Viet Nam,0.683277513778421,,0.561578895855502,,17.8110087729865,,9,,17.75783,,14.2,,0.7383948,,17.63946,,0.508206105259218,,21.43403,,0.471958517457446,,6.77,,1.64,,37.59,
116,Philippines,0.681798894279309,,0.5561068700694,,18.4353517238791,,8,,18.1807133333333,,16.2,,0.623214153846154,,11.5562,,0.563221517823111,,26.78594,,0.489957301772357,,8.39,,2.17,,43.04,
117,El Salvador,0.679776519482916,,0.528837744506253,,22.204176027068,,3,,21.99031484,,13.7,,0.707274969230769,,26.55171752,,0.428627752897088,,25.719227,,0.487863982847757,,8.44,,2.04,,41.84,
118,Bolivia (Plurinational State of),0.674074431253698,,0.478413473486795,,29.0266102221081,,-6,,28.7394570833333,,29,,0.532423538461538,,20.77884525,,0.519935128410651,,36.439526,,0.395552194483579,,14.68,,2.96,,48.4,
119,South Africa,0.66642915115557,,0.435465277491919,,34.6569283866357,,-12,,31.9803333333333,,25.7,,0.430459907692308,,13.805,,0.607992857436111,,56.436,,0.315521827853921,,27.91,,7.14,,63.38,
120,Kyrgyzstan,0.663631065520328,,0.582249127182137,,12.2631297066213,,20,,12.1048066666667,,13.6,,0.6751296,,4.97927,,0.685361957116418,,17.73515,,0.426598569794001,,3.7,,0.96,,26.82,
121,Iraq,0.649457090374467,,0.504741954161886,,22.2824784512153,,1,,22.0260466666667,,19.3,,0.616125876923077,,30.63102,,0.346577998995618,,16.14712,,0.602195873427911,,..,,..,,..,
122,Cabo Verde,0.648316879200371,,0.517812355864345,,20.1297432664393,,4,,19.893,,13.4,,0.713290892307692,,18.239,,0.43648936820726,,28.04,,0.445940461589682,,10.72,f,2.71,f,47.19,f
123,Morocco,0.647401853671251,,0.456489057111315,,29.4890716604098,,-2,,28.2666666666667,,16,,0.701852307692308,,45.8,,0.272510871238622,,23,,0.497349343527876,,7.35,f,1.94,f,40.72,f
124,Nicaragua,0.645202505134484,,0.478910125272617,,25.7736723801476,,1,,25.3916863333333,,14.6,,0.725400738461538,,29.49004,,0.38237551308,,32.085019,,0.395998910717383,,10.88,,2.73,,47.05,
125,Guatemala,0.639570414727644,,0.450285737684099,,29.5955961509181,,-2,,29.099094,,17,,0.664791692307692,,36.212,,0.323971172335505,,34.085282,,0.423908986268205,,12.14,,2.96,,48.66,
